timestamp,category,rank,name,id,artist
2026-02-06 09:28:48,Paid,30,Moment Pro Camera II,6748837351,Moment Inc.
2026-02-06 09:28:48,Paid,31,Stylebook,335709058,"left brain / right brain, LLC"
2026-02-06 09:28:48,Paid,32,PeakFinder,357421934,PeakFinder GmbH
2026-02-06 09:28:48,Paid,33,ASCCP Management Guidelines,1498550832,American Society for Colposcopy and Cervical Pathology Inc
2026-02-06 09:28:48,Paid,34,Goblin Tools,6449003064,Skyhook
2026-02-06 09:28:48,Paid,35,Koala Sampler,1449584007,Mazbox Limited
2026-02-06 09:28:48,Paid,36,Pedi STAT,327963391,James M Kempema MD PA
2026-02-06 09:28:48,Paid,37,Solocator - GPS Field Camera,582584117,Civi Corp
2026-02-06 09:28:48,Paid,38,Wipr 2,1662217862,Kaylee Calderolla
2026-02-06 09:28:48,Paid,39,That's not my Neighbor!,6755674803,武 罗
2026-02-06 09:28:48,Paid,40,Wagotabi: Learn Japanese,6474207287,WAGOTABI LIMITED
2026-02-06 09:28:48,Paid,41,iBend Pipe,339407922,Francisco Alcala
2026-02-06 09:28:48,Paid,42,HeartWatch: Heart Rate Monitor,1062745479,Tantsissa
2026-02-06 09:28:48,Paid,43,Land Nav Assistant,525299323,"Gammon Applications, LLC"
2026-02-06 09:28:48,Paid,44,Site Audit Pro,430234732,Veam Studios Ltd
2026-02-06 09:28:48,Paid,45,OBD Fusion,650684932,"OCTech, LLC"
2026-02-06 09:28:48,Paid,46,Pocket God,301387274,Bolt Creative
2026-02-06 09:28:48,Paid,47,Ableton Note,1633243177,Ableton AG
2026-02-06 09:28:48,Paid,48,ecMobile,601159497,"e-Courier, Inc."
2026-02-06 09:28:48,Paid,49,Walkout Song DJ,741990930,Joseph Vidunas
2026-02-06 09:28:48,Paid,50,TeleGuard,1505636751,Swisscows AG
2026-02-06 10:10:24,Free,1,ChatGPT,6448311069,"OpenAI OpCo, LLC"
2026-02-06 10:10:24,Free,2,Freecash - Get Paid Real Money,1673567402,256 REWARDS LTD
2026-02-06 10:10:24,Free,3,Google Gemini,6477489729,Google
2026-02-06 10:10:24,Free,4,Threads,6446901002,"Instagram, Inc."
2026-02-06 10:10:24,Free,5,Grok,6670324846,xAI
2026-02-06 10:10:24,Free,6,Google,284815942,Google
2026-02-06 10:10:24,Free,7,CapCut: Photo & Video Editor,1500855883,Bytedance Pte. Ltd
2026-02-06 10:10:24,Free,8,TurboTax: File Your Tax Return,940247939,Intuit Inc.
2026-02-06 10:10:24,Free,9,"Whatnot: Shop, Sell, Connect",1488269261,Whatnot Inc.
2026-02-06 10:10:24,Free,10,WhatsApp Messenger,310633997,WhatsApp Inc.
2026-02-06 10:10:24,Free,11,Temu: Shop Like a Billionaire,1641486558,Temu
2026-02-06 10:10:24,Free,12,Kalshi: Trade the Big Game,1632713844,KalshiEX LLC
2026-02-06 10:10:24,Free,13,Gmail - Email by Google,422689480,Google
2026-02-06 10:10:24,Free,14,Shop: All your favorite brands,1223471316,Shopify Inc.
2026-02-06 10:10:24,Free,15,Google Maps,585027354,Google
2026-02-06 10:10:24,Free,16,AI Video - AI Video Generator,6478868302,HUBX
2026-02-06 10:10:24,Free,17,X,333903271,X Corp.
2026-02-06 10:10:24,Free,18,Microsoft Teams,1113153706,Microsoft Corporation
2026-02-06 10:10:24,Free,19,Claude by Anthropic,6473753684,Anthropic PBC
2026-02-06 10:10:24,Free,20,Indeed Job Search,309735670,Indeed Inc.
2026-02-06 10:10:24,Free,21,"TikTok - Videos, Shop & LIVE",835599320,TikTok Ltd.
2026-02-06 10:10:24,Free,22,Telegram Messenger,686449807,Telegram FZ-LLC
2026-02-06 10:10:24,Free,23,"DoorDash: Food, Grocery, More",719972451,"DoorDash, Inc."
2026-02-06 10:10:24,Free,24,Google Chrome,535886823,Google
2026-02-06 10:10:24,Free,25,SHEIN - Shopping Online,878577184,ROADGET BUSINESS PTE. LTD.
2026-02-06 10:10:24,Free,26,Instagram,389801252,"Instagram, Inc."
2026-02-06 10:10:24,Free,27,Walmart: Shopping & Savings,338137227,Walmart
2026-02-06 10:10:24,Free,28,"Discord - Talk, Play, Hang Out",985746746,Discord Inc.
2026-02-06 10:10:24,Free,29,Spotify: Music and Podcasts,324684580,Spotify
2026-02-06 10:10:24,Free,30,Canva: AI Photo & Video Editor,897446215,Canva
2026-02-06 10:10:24,Free,31,Duolingo - Language Lessons,570060128,Duolingo
2026-02-06 10:10:24,Free,32,Gauth: AI Study Companion,1542571008,GAUTHTECH PTE. LTD.
2026-02-06 10:10:24,Free,33,Peacock TV: Stream TV & Movies,1508186374,Peacock TV LLC
2026-02-06 10:10:24,Free,34,Meta AI - Vibes & AI Glasses,1558240027,"Meta Platforms, Inc."
2026-02-06 10:10:24,Free,35,Google Meet,1096918571,Google
2026-02-06 10:10:24,Free,36,"PayPal - Pay, Send, Save",283646709,"PayPal, Inc."
2026-02-06 10:10:24,Free,37,Zoom Workplace,546505307,"Zoom Communications, Inc."
2026-02-06 10:10:24,Free,38,"Ticketmaster－Buy, Sell Tickets",500003565,Ticketmaster
2026-02-06 10:10:24,Free,39,Cash App,711923939,"Block, Inc."
2026-02-06 10:10:24,Free,40,Facebook,284882215,"Meta Platforms, Inc."
2026-02-06 10:10:24,Free,41,Google Docs,842842640,Google
2026-02-06 10:10:24,Free,42,Microsoft Authenticator,983156458,Microsoft Corporation
2026-02-06 10:10:24,Free,43,Amazon Shopping,297606951,AMZN Mobile LLC
2026-02-06 10:10:24,Free,44,Pinterest,429047995,Pinterest
2026-02-06 10:10:24,Free,45,Life360: Stay Connected & Safe,384830320,Life360
2026-02-06 10:10:24,Free,46,MyChart,382952264,Epic
2026-02-06 10:10:24,Free,47,Uber - Request a ride,368677368,"Uber Technologies, Inc."
2026-02-06 10:10:24,Free,48,Depop - Buy & Sell Clothes,518684914,Depop Ltd
2026-02-06 10:10:24,Free,49,HBO Max: Stream Movies & TV,1666653815,"WarnerMedia Global Digital Services, LLC"
2026-02-06 10:10:24,Free,50,Google Drive,507874739,Google
2026-02-06 10:10:24,Paid,1,HotSchedules,294934058,HotSchedules
2026-02-06 10:10:24,Paid,2,Shadowrocket,932747118,Shadow Launch Technology Limited
2026-02-06 10:10:24,Paid,3,AnkiMobile Flashcards,373493387,Ankitects Pty Ltd
2026-02-06 10:10:24,Paid,4,Procreate Pocket,916366645,Savage Interactive Pty Ltd
2026-02-06 10:10:24,Paid,5,TonalEnergy Tuner & Metronome,497716362,"TonalEnergy, Inc"
2026-02-06 10:10:24,Paid,6,Paprika Recipe Manager 3,1303222868,Hindsight Labs LLC
2026-02-06 10:10:24,Paid,7,Alien10,1522425038,Saddiq Rahim
2026-02-06 10:10:24,Paid,8,Countdown App,1481006495,Ryan Boyling
2026-02-06 10:10:24,Paid,9,Monash FODMAP Diet,586149216,Monash University
2026-02-06 10:10:24,Paid,10,QuickBend: Conduit Bending,1010311475,Bret Hardman
2026-02-06 10:10:24,Paid,11,AutoSleep: Watch Sleep Tracker,1164801111,Tantsissa
2026-02-06 10:10:24,Paid,12,SledNH 2026,6752256823,MapGears inc.
2026-02-06 10:10:24,Paid,13,imo video calls and chat HD,1400579543,Baby Penguin
2026-02-06 10:10:24,Paid,14,SkyView®,404990064,Terminal Eleven LLC
2026-02-06 10:10:24,Paid,15,FL Studio Mobile,432850619,Image Line Software
2026-02-06 10:10:24,Paid,16,MilGPS,405835358,Cascode Labs Pty Ltd
2026-02-06 10:10:24,Paid,17,Threema. The Secure Messenger,578665578,Threema GmbH
2026-02-06 10:10:24,Paid,18,PDG PROmote 2026+,482303584,ForceReadiness.com
2026-02-06 10:10:24,Paid,19,AutoSnore: Snoring Recorder,6746705608,Tantsissa
2026-02-06 10:10:24,Paid,20,BimmerLink for BMW and MINI,1065360416,SG Software GmbH & Co. KG
2026-02-06 10:10:24,Paid,21,iReal Pro,298206806,Technimo LLC
2026-02-06 10:10:24,Paid,22,Streaks,963034692,Crunchy Bagel
2026-02-06 10:10:24,Paid,23,LiveATC Air Radio,317809458,Dave Pascoe
2026-02-06 10:10:24,Paid,24,Things 3,904237743,Cultured Code GmbH & Co. KG
2026-02-06 10:10:24,Paid,25,Tenuto,459313476,musictheory.net
2026-02-06 10:10:24,Paid,26,"FORScan Lite - for Ford, Mazda",892347083,Aleksei Savin
2026-02-06 10:10:24,Paid,27,Noir - Dark Mode for Safari,1581140954,Jeffrey Kuiken
2026-02-06 10:10:24,Paid,28,e-Sword LT: Bible Study to Go,634158738,Rick Meyers
2026-02-06 10:10:24,Paid,29,Prepware Aviation Maintenance,338893931,ASA
2026-02-06 10:10:24,Paid,30,Moment Pro Camera II,6748837351,Moment Inc.
2026-02-06 10:10:24,Paid,31,Stylebook,335709058,"left brain / right brain, LLC"
2026-02-06 10:10:24,Paid,32,PeakFinder,357421934,PeakFinder GmbH
2026-02-06 10:10:24,Paid,33,ASCCP Management Guidelines,1498550832,American Society for Colposcopy and Cervical Pathology Inc
2026-02-06 10:10:24,Paid,34,Goblin Tools,6449003064,Skyhook
2026-02-06 10:10:24,Paid,35,Koala Sampler,1449584007,Mazbox Limited
2026-02-06 10:10:24,Paid,36,Pedi STAT,327963391,James M Kempema MD PA
2026-02-06 10:10:24,Paid,37,Solocator - GPS Field Camera,582584117,Civi Corp
2026-02-06 10:10:24,Paid,38,Wipr 2,1662217862,Kaylee Calderolla
2026-02-06 10:10:24,Paid,39,That's not my Neighbor!,6755674803,武 罗
2026-02-06 10:10:24,Paid,40,Wagotabi: Learn Japanese,6474207287,WAGOTABI LIMITED
2026-02-06 10:10:24,Paid,41,iBend Pipe,339407922,Francisco Alcala
2026-02-06 10:10:24,Paid,42,HeartWatch: Heart Rate Monitor,1062745479,Tantsissa
2026-02-06 10:10:24,Paid,43,Land Nav Assistant,525299323,"Gammon Applications, LLC"
2026-02-06 10:10:24,Paid,44,Site Audit Pro,430234732,Veam Studios Ltd
2026-02-06 10:10:24,Paid,45,OBD Fusion,650684932,"OCTech, LLC"
2026-02-06 10:10:24,Paid,46,Pocket God,301387274,Bolt Creative
2026-02-06 10:10:24,Paid,47,Ableton Note,1633243177,Ableton AG
2026-02-06 10:10:24,Paid,48,ecMobile,601159497,"e-Courier, Inc."
2026-02-06 10:10:24,Paid,49,Walkout Song DJ,741990930,Joseph Vidunas
2026-02-06 10:10:24,Paid,50,TeleGuard,1505636751,Swisscows AG
2026-02-06 11:04:00,Free,1,ChatGPT,6448311069,"OpenAI OpCo, LLC"
2026-02-06 11:04:00,Free,2,Freecash - Get Paid Real Money,1673567402,256 REWARDS LTD
2026-02-06 11:04:00,Free,3,Google Gemini,6477489729,Google
2026-02-06 11:04:00,Free,4,Threads,6446901002,"Instagram, Inc."
2026-02-06 11:04:00,Free,5,Grok,6670324846,xAI
2026-02-06 11:04:00,Free,6,Google,284815942,Google
2026-02-06 11:04:00,Free,7,CapCut: Photo & Video Editor,1500855883,Bytedance Pte. Ltd
2026-02-06 11:04:00,Free,8,TurboTax: File Your Tax Return,940247939,Intuit Inc.
2026-02-06 11:04:00,Free,9,"Whatnot: Shop, Sell, Connect",1488269261,Whatnot Inc.
2026-02-06 11:04:00,Free,10,WhatsApp Messenger,310633997,WhatsApp Inc.
2026-02-06 11:04:00,Free,11,Temu: Shop Like a Billionaire,1641486558,Temu
2026-02-06 11:04:00,Free,12,Kalshi: Trade the Big Game,1632713844,KalshiEX LLC
2026-02-06 11:04:00,Free,13,Gmail - Email by Google,422689480,Google
2026-02-06 11:04:00,Free,14,Shop: All your favorite brands,1223471316,Shopify Inc.
2026-02-06 11:04:00,Free,15,Google Maps,585027354,Google
2026-02-06 11:04:00,Free,16,AI Video - AI Video Generator,6478868302,HUBX
2026-02-06 11:04:00,Free,17,X,333903271,X Corp.
2026-02-06 11:04:00,Free,18,Microsoft Teams,1113153706,Microsoft Corporation
2026-02-06 11:04:00,Free,19,Claude by Anthropic,6473753684,Anthropic PBC
2026-02-06 11:04:00,Free,20,Indeed Job Search,309735670,Indeed Inc.
2026-02-06 11:04:00,Free,21,"TikTok - Videos, Shop & LIVE",835599320,TikTok Ltd.
2026-02-06 11:04:00,Free,22,Telegram Messenger,686449807,Telegram FZ-LLC
2026-02-06 11:04:00,Free,23,"DoorDash: Food, Grocery, More",719972451,"DoorDash, Inc."
2026-02-06 11:04:00,Free,24,Google Chrome,535886823,Google
2026-02-06 11:04:00,Free,25,SHEIN - Shopping Online,878577184,ROADGET BUSINESS PTE. LTD.
2026-02-06 11:04:00,Free,26,Instagram,389801252,"Instagram, Inc."
2026-02-06 11:04:00,Free,27,Walmart: Shopping & Savings,338137227,Walmart
2026-02-06 11:04:00,Free,28,"Discord - Talk, Play, Hang Out",985746746,Discord Inc.
2026-02-06 11:04:00,Free,29,Spotify: Music and Podcasts,324684580,Spotify
2026-02-06 11:04:00,Free,30,Canva: AI Photo & Video Editor,897446215,Canva
2026-02-06 11:04:00,Free,31,Duolingo - Language Lessons,570060128,Duolingo
2026-02-06 11:04:00,Free,32,Gauth: AI Study Companion,1542571008,GAUTHTECH PTE. LTD.
2026-02-06 11:04:00,Free,33,Peacock TV: Stream TV & Movies,1508186374,Peacock TV LLC
2026-02-06 11:04:00,Free,34,Meta AI - Vibes & AI Glasses,1558240027,"Meta Platforms, Inc."
2026-02-06 11:04:00,Free,35,Google Meet,1096918571,Google
2026-02-06 11:04:00,Free,36,"PayPal - Pay, Send, Save",283646709,"PayPal, Inc."
2026-02-06 11:04:00,Free,37,Zoom Workplace,546505307,"Zoom Communications, Inc."
2026-02-06 11:04:00,Free,38,"Ticketmaster－Buy, Sell Tickets",500003565,Ticketmaster
2026-02-06 11:04:00,Free,39,Cash App,711923939,"Block, Inc."
2026-02-06 11:04:00,Free,40,Facebook,284882215,"Meta Platforms, Inc."
2026-02-06 11:04:00,Free,41,Google Docs,842842640,Google
2026-02-06 11:04:00,Free,42,Microsoft Authenticator,983156458,Microsoft Corporation
2026-02-06 11:04:00,Free,43,Amazon Shopping,297606951,AMZN Mobile LLC
2026-02-06 11:04:00,Free,44,Pinterest,429047995,Pinterest
2026-02-06 11:04:00,Free,45,Life360: Stay Connected & Safe,384830320,Life360
2026-02-06 11:04:00,Free,46,MyChart,382952264,Epic
2026-02-06 11:04:00,Free,47,Uber - Request a ride,368677368,"Uber Technologies, Inc."
2026-02-06 11:04:00,Free,48,Depop - Buy & Sell Clothes,518684914,Depop Ltd
2026-02-06 11:04:00,Free,49,HBO Max: Stream Movies & TV,1666653815,"WarnerMedia Global Digital Services, LLC"
2026-02-06 11:04:00,Free,50,Google Drive,507874739,Google
2026-02-06 11:04:00,Paid,1,HotSchedules,294934058,HotSchedules
2026-02-06 11:04:00,Paid,2,Shadowrocket,932747118,Shadow Launch Technology Limited
2026-02-06 11:04:00,Paid,3,AnkiMobile Flashcards,373493387,Ankitects Pty Ltd
2026-02-06 11:04:00,Paid,4,Procreate Pocket,916366645,Savage Interactive Pty Ltd
2026-02-06 11:04:00,Paid,5,TonalEnergy Tuner & Metronome,497716362,"TonalEnergy, Inc"
2026-02-06 11:04:00,Paid,6,Paprika Recipe Manager 3,1303222868,Hindsight Labs LLC
2026-02-06 11:04:00,Paid,7,Alien10,1522425038,Saddiq Rahim
2026-02-06 11:04:00,Paid,8,Countdown App,1481006495,Ryan Boyling
2026-02-06 11:04:00,Paid,9,Monash FODMAP Diet,586149216,Monash University
2026-02-06 11:04:00,Paid,10,QuickBend: Conduit Bending,1010311475,Bret Hardman
2026-02-06 11:04:00,Paid,11,AutoSleep: Watch Sleep Tracker,1164801111,Tantsissa
2026-02-06 11:04:00,Paid,12,SledNH 2026,6752256823,MapGears inc.
2026-02-06 11:04:00,Paid,13,imo video calls and chat HD,1400579543,Baby Penguin
2026-02-06 11:04:00,Paid,14,SkyView®,404990064,Terminal Eleven LLC
2026-02-06 11:04:00,Paid,15,FL Studio Mobile,432850619,Image Line Software
2026-02-06 11:04:00,Paid,16,MilGPS,405835358,Cascode Labs Pty Ltd
2026-02-06 11:04:00,Paid,17,Threema. The Secure Messenger,578665578,Threema GmbH
2026-02-06 11:04:00,Paid,18,PDG PROmote 2026+,482303584,ForceReadiness.com
2026-02-06 11:04:00,Paid,19,AutoSnore: Snoring Recorder,6746705608,Tantsissa
2026-02-06 11:04:00,Paid,20,BimmerLink for BMW and MINI,1065360416,SG Software GmbH & Co. KG
2026-02-06 11:04:00,Paid,21,iReal Pro,298206806,Technimo LLC
2026-02-06 11:04:00,Paid,22,Streaks,963034692,Crunchy Bagel
2026-02-06 11:04:00,Paid,23,LiveATC Air Radio,317809458,Dave Pascoe
2026-02-06 11:04:00,Paid,24,Things 3,904237743,Cultured Code GmbH & Co. KG
2026-02-06 11:04:00,Paid,25,Tenuto,459313476,musictheory.net
2026-02-06 11:04:00,Paid,26,"FORScan Lite - for Ford, Mazda",892347083,Aleksei Savin
2026-02-06 11:04:00,Paid,27,Noir - Dark Mode for Safari,1581140954,Jeffrey Kuiken
2026-02-06 11:04:00,Paid,28,e-Sword LT: Bible Study to Go,634158738,Rick Meyers
2026-02-06 11:04:00,Paid,29,Prepware Aviation Maintenance,338893931,ASA
2026-02-06 11:04:00,Paid,30,Moment Pro Camera II,6748837351,Moment Inc.
2026-02-06 11:04:00,Paid,31,Stylebook,335709058,"left brain / right brain, LLC"
2026-02-06 11:04:00,Paid,32,PeakFinder,357421934,PeakFinder GmbH
2026-02-06 11:04:00,Paid,33,ASCCP Management Guidelines,1498550832,American Society for Colposcopy and Cervical Pathology Inc
2026-02-06 11:04:00,Paid,34,Goblin Tools,6449003064,Skyhook
2026-02-06 11:04:00,Paid,35,Koala Sampler,1449584007,Mazbox Limited
2026-02-06 11:04:00,Paid,36,Pedi STAT,327963391,James M Kempema MD PA
2026-02-06 11:04:00,Paid,37,Solocator - GPS Field Camera,582584117,Civi Corp
2026-02-06 11:04:00,Paid,38,Wipr 2,1662217862,Kaylee Calderolla
2026-02-06 11:04:00,Paid,39,That's not my Neighbor!,6755674803,武 罗
2026-02-06 11:04:00,Paid,40,Wagotabi: Learn Japanese,6474207287,WAGOTABI LIMITED
2026-02-06 11:04:00,Paid,41,iBend Pipe,339407922,Francisco Alcala
2026-02-06 11:04:00,Paid,42,HeartWatch: Heart Rate Monitor,1062745479,Tantsissa
2026-02-06 11:04:00,Paid,43,Land Nav Assistant,525299323,"Gammon Applications, LLC"
2026-02-06 11:04:00,Paid,44,Site Audit Pro,430234732,Veam Studios Ltd
2026-02-06 11:04:00,Paid,45,OBD Fusion,650684932,"OCTech, LLC"
2026-02-06 11:04:00,Paid,46,Pocket God,301387274,Bolt Creative
2026-02-06 11:04:00,Paid,47,Ableton Note,1633243177,Ableton AG
2026-02-06 11:04:00,Paid,48,ecMobile,601159497,"e-Courier, Inc."
2026-02-06 11:04:00,Paid,49,Walkout Song DJ,741990930,Joseph Vidunas
2026-02-06 11:04:00,Paid,50,TeleGuard,1505636751,Swisscows AG
2026-02-06 11:47:04,Paid,1,HotSchedules,294934058,HotSchedules
2026-02-06 11:47:04,Paid,2,Shadowrocket,932747118,Shadow Launch Technology Limited
2026-02-06 11:47:04,Paid,3,AnkiMobile Flashcards,373493387,Ankitects Pty Ltd
2026-02-06 11:47:04,Paid,4,Procreate Pocket,916366645,Savage Interactive Pty Ltd
2026-02-06 11:47:04,Paid,5,TonalEnergy Tuner & Metronome,497716362,"TonalEnergy, Inc"
2026-02-06 11:47:04,Paid,6,Countdown App,1481006495,Ryan Boyling
2026-02-06 11:47:04,Paid,7,Paprika Recipe Manager 3,1303222868,Hindsight Labs LLC
2026-02-06 11:47:04,Paid,8,Alien10,1522425038,Saddiq Rahim
2026-02-06 11:47:04,Paid,9,Monash FODMAP Diet,586149216,Monash University
2026-02-06 11:47:04,Paid,10,AutoSleep: Watch Sleep Tracker,1164801111,Tantsissa
2026-02-06 11:47:04,Paid,11,imo video calls and chat HD,1400579543,Baby Penguin
2026-02-06 11:47:04,Paid,12,SkyView®,404990064,Terminal Eleven LLC
2026-02-06 11:47:04,Paid,13,QuickBend: Conduit Bending,1010311475,Bret Hardman
2026-02-06 11:47:04,Paid,14,SledNH 2026,6752256823,MapGears inc.
2026-02-06 11:47:04,Paid,15,e-Sword LT: Bible Study to Go,634158738,Rick Meyers
2026-02-06 11:47:04,Paid,16,AutoSnore: Snoring Recorder,6746705608,Tantsissa
2026-02-06 11:47:04,Paid,17,Threema. The Secure Messenger,578665578,Threema GmbH
2026-02-06 11:47:04,Paid,18,FL Studio Mobile,432850619,Image Line Software
2026-02-06 11:47:04,Paid,19,MilGPS,405835358,Cascode Labs Pty Ltd
2026-02-06 11:47:04,Paid,20,Noir - Dark Mode for Safari,1581140954,Jeffrey Kuiken
2026-02-06 11:47:04,Paid,21,PDG PROmote 2026+,482303584,ForceReadiness.com
2026-02-06 11:47:04,Paid,22,Tenuto,459313476,musictheory.net
2026-02-06 11:47:04,Paid,23,BimmerLink for BMW and MINI,1065360416,SG Software GmbH & Co. KG
2026-02-06 11:47:04,Paid,24,Things 3,904237743,Cultured Code GmbH & Co. KG
2026-02-06 11:47:04,Paid,25,iReal Pro,298206806,Technimo LLC
2026-02-06 11:47:04,Paid,26,LiveATC Air Radio,317809458,Dave Pascoe
2026-02-06 11:47:04,Paid,27,Streaks,963034692,Crunchy Bagel
2026-02-06 11:47:04,Paid,28,Moment Pro Camera II,6748837351,Moment Inc.
2026-02-06 11:47:04,Paid,29,Wipr 2,1662217862,Kaylee Calderolla
2026-02-06 11:47:04,Paid,30,Prepware Aviation Maintenance,338893931,ASA
2026-02-06 11:47:04,Paid,31,That's not my Neighbor!,6755674803,武 罗
2026-02-06 11:47:04,Paid,32,Stylebook,335709058,"left brain / right brain, LLC"
2026-02-06 11:47:04,Paid,33,"FORScan Lite - for Ford, Mazda",892347083,Aleksei Savin
2026-02-06 11:47:04,Paid,34,PeakFinder,357421934,PeakFinder GmbH
2026-02-06 11:47:04,Paid,35,Koala Sampler,1449584007,Mazbox Limited
2026-02-06 11:47:04,Paid,36,Goblin Tools,6449003064,Skyhook
2026-02-06 11:47:04,Paid,37,ASCCP Management Guidelines,1498550832,American Society for Colposcopy and Cervical Pathology Inc
2026-02-06 11:47:04,Paid,38,HeartWatch: Heart Rate Monitor,1062745479,Tantsissa
2026-02-06 11:47:04,Paid,39,Ableton Note,1633243177,Ableton AG
2026-02-06 11:47:04,Paid,40,Pedi STAT,327963391,James M Kempema MD PA
2026-02-06 11:47:04,Paid,41,Wagotabi: Learn Japanese,6474207287,WAGOTABI LIMITED
2026-02-06 11:47:04,Paid,42,Solocator - GPS Field Camera,582584117,Civi Corp
2026-02-06 11:47:04,Paid,43,iBend Pipe,339407922,Francisco Alcala
2026-02-06 11:47:04,Paid,44,TeleGuard,1505636751,Swisscows AG
2026-02-06 11:47:04,Paid,45,Pocket God,301387274,Bolt Creative
2026-02-06 11:47:04,Paid,46,OBD Fusion,650684932,"OCTech, LLC"
2026-02-06 11:47:04,Paid,47,Land Nav Assistant,525299323,"Gammon Applications, LLC"
2026-02-06 11:47:04,Paid,48,Walkout Song DJ,741990930,Joseph Vidunas
2026-02-06 11:47:04,Paid,49,ACNH Travel Guide,1502818559,Jeffrey Kuiken
2026-02-06 11:47:04,Paid,50,HamWatch,6749077658,James Krepelka
2026-02-06 12:26:48,Free,1,ChatGPT,6448311069,"OpenAI OpCo, LLC"
2026-02-06 12:26:48,Free,2,Freecash - Get Paid Real Money,1673567402,256 REWARDS LTD
2026-02-06 12:26:48,Free,3,Google Gemini,6477489729,Google
2026-02-06 12:26:48,Free,4,Threads,6446901002,"Instagram, Inc."
2026-02-06 12:26:48,Free,5,Grok,6670324846,xAI
2026-02-06 12:26:48,Free,6,Google,284815942,Google
2026-02-06 12:26:48,Free,7,CapCut: Photo & Video Editor,1500855883,Bytedance Pte. Ltd
2026-02-06 12:26:48,Free,8,TurboTax: File Your Tax Return,940247939,Intuit Inc.
2026-02-06 12:26:48,Free,9,"Whatnot: Shop, Sell, Connect",1488269261,Whatnot Inc.
2026-02-06 12:26:48,Free,10,WhatsApp Messenger,310633997,WhatsApp Inc.
2026-02-06 12:26:48,Free,11,Kalshi: Trade the Big Game,1632713844,KalshiEX LLC
2026-02-06 12:26:48,Free,12,Temu: Shop Like a Billionaire,1641486558,Temu
2026-02-06 12:26:48,Free,13,Gmail - Email by Google,422689480,Google
2026-02-06 12:26:48,Free,14,Google Maps,585027354,Google
2026-02-06 12:26:48,Free,15,X,333903271,X Corp.
2026-02-06 12:26:48,Free,16,Shop: All your favorite brands,1223471316,Shopify Inc.
2026-02-06 12:26:48,Free,17,AI Video - AI Video Generator,6478868302,HUBX
2026-02-06 12:26:48,Free,18,Telegram Messenger,686449807,Telegram FZ-LLC
2026-02-06 12:26:48,Free,19,Claude by Anthropic,6473753684,Anthropic PBC
2026-02-06 12:26:48,Free,20,"TikTok - Videos, Shop & LIVE",835599320,TikTok Ltd.
2026-02-06 12:26:48,Free,21,Google Chrome,535886823,Google
2026-02-06 12:26:48,Free,22,Indeed Job Search,309735670,Indeed Inc.
2026-02-06 12:26:48,Free,23,SHEIN - Shopping Online,878577184,ROADGET BUSINESS PTE. LTD.
2026-02-06 12:26:48,Free,24,Microsoft Teams,1113153706,Microsoft Corporation
2026-02-06 12:26:48,Free,25,"DoorDash: Food, Grocery, More",719972451,"DoorDash, Inc."
2026-02-06 12:26:48,Free,26,Instagram,389801252,"Instagram, Inc."
2026-02-06 12:26:48,Free,27,"Discord - Talk, Play, Hang Out",985746746,Discord Inc.
2026-02-06 12:26:48,Free,28,Spotify: Music and Podcasts,324684580,Spotify
2026-02-06 12:26:48,Free,29,Duolingo - Language Lessons,570060128,Duolingo
2026-02-06 12:26:48,Free,30,Peacock TV: Stream TV & Movies,1508186374,Peacock TV LLC
2026-02-06 12:26:48,Free,31,Canva: AI Photo & Video Editor,897446215,Canva
2026-02-06 12:26:48,Free,32,Walmart: Shopping & Savings,338137227,Walmart
2026-02-06 12:26:48,Free,33,Gauth: AI Study Companion,1542571008,GAUTHTECH PTE. LTD.
2026-02-06 12:26:48,Free,34,Meta AI - Vibes & AI Glasses,1558240027,"Meta Platforms, Inc."
2026-02-06 12:26:48,Free,35,"PayPal - Pay, Send, Save",283646709,"PayPal, Inc."
2026-02-06 12:26:48,Free,36,Facebook,284882215,"Meta Platforms, Inc."
2026-02-06 12:26:48,Free,37,Google Meet,1096918571,Google
2026-02-06 12:26:48,Free,38,Cash App,711923939,"Block, Inc."
2026-02-06 12:26:48,Free,39,"Ticketmaster－Buy, Sell Tickets",500003565,Ticketmaster
2026-02-06 12:26:48,Free,40,Google Docs,842842640,Google
2026-02-06 12:26:48,Free,41,Zoom Workplace,546505307,"Zoom Communications, Inc."
2026-02-06 12:26:48,Free,42,Amazon Shopping,297606951,AMZN Mobile LLC
2026-02-06 12:26:48,Free,43,Microsoft Authenticator,983156458,Microsoft Corporation
2026-02-06 12:26:48,Free,44,Pinterest,429047995,Pinterest
2026-02-06 12:26:48,Free,45,YouTube,544007664,Google
2026-02-06 12:26:48,Free,46,Uber - Request a ride,368677368,"Uber Technologies, Inc."
2026-02-06 12:26:48,Free,47,Depop - Buy & Sell Clothes,518684914,Depop Ltd
2026-02-06 12:26:48,Free,48,HBO Max: Stream Movies & TV,1666653815,"WarnerMedia Global Digital Services, LLC"
2026-02-06 12:26:48,Free,49,Google Drive,507874739,Google
2026-02-06 12:26:48,Free,50,Life360: Stay Connected & Safe,384830320,Life360
2026-02-06 13:45:04,Free,1,ChatGPT,6448311069,"OpenAI OpCo, LLC"
2026-02-06 13:45:04,Free,2,Freecash - Get Paid Real Money,1673567402,256 REWARDS LTD
2026-02-06 13:45:04,Free,3,Google Gemini,6477489729,Google
